State,State Name,Region,Release Period,Measure ID,Bottom-box Percentage,Middle-box Percentage,Top-box Percentage,Facility ID,Completed Surveys,Response Rate (%)
AK,Alaska,Pacific,2023-07-01,H_COMP_1,3.0,17.0,80.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_COMP_2,4.0,15.0,81.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_COMP_3,9.0,25.0,66.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_COMP_5,16.0,21.0,63.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_COMP_6,14.0,0.0,86.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_COMP_7,5.0,46.0,49.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_HSP_RATING,7.0,22.0,71.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_QUIET_HSP,11.0,30.0,59.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_RECMND,3.0,24.0,73.0,21311,100,14
AK,Alaska,Pacific,2023-07-01,H_CLEAN_HSP,7.0,17.0,76.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_COMP_1,3.0,17.0,80.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_COMP_2,4.0,15.0,81.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_COMP_3,9.0,25.0,66.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_COMP_5,16.0,21.0,63.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_COMP_6,14.0,0.0,86.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_COMP_7,5.0,46.0,49.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_HSP_RATING,7.0,22.0,71.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_QUIET_HSP,11.0,30.0,59.0,21313,121,19
AK,Alaska,Pacific,2023-07-01,H_RECMND,3.0,24.0,73.0,21313,121,19
